epoch,train_loss,val_loss,train_pixel_acc,val_pixel_acc,train_mean_acc,val_mean_acc,train_miou,val_miou
40,0.18049921415746212,0.20989102005958557,0.9310584557056427,0.9227400946617127,0.7515082404638332,0.6985608591884375,0.596947895482105,0.5468740063564232
41,0.17940805837512017,0.20921429872512817,0.9315410178899765,0.9228961348533631,0.7557050916925071,0.7241924804449081,0.5987594044643143,0.5420429363241419
42,0.179285991191864,0.20864619374275206,0.9315192466974258,0.9229411745071411,0.7529850029510752,0.7106599735965332,0.5998861846832249,0.5457384864085664
43,0.1793504023551941,0.20979823648929596,0.9315561789274216,0.9229649496078491,0.7511730570749688,0.7022202320396902,0.5978406421708256,0.5443146553852906
44,0.1784540021419525,0.21092092514038085,0.9318341356515885,0.922614176273346,0.754751282570263,0.6998076826830706,0.5993842785021599,0.5443678438477219
45,0.178767891228199,0.2087279164791107,0.9318224531412125,0.9234396743774415,0.7516407979031405,0.716033965026339,0.5992892667340737,0.5425894274686773
46,0.17745049864053727,0.20997774362564087,0.9323224318027497,0.9230736136436463,0.7537745314650237,0.7069263846675554,0.6019874196647048,0.5479040702184041
47,0.1773630902171135,0.20951805710792543,0.9322858965396881,0.9232242321968078,0.7553612455291058,0.6974778909484546,0.6036693688031907,0.544102791485687
48,0.17759085550904274,0.21008117496967316,0.9321919643878936,0.9233572196960449,0.7567516279096403,0.7106204114357633,0.6040484730138753,0.5437173312716186
49,0.17743077933788298,0.21371108293533325,0.932311555147171,0.9219734358787537,0.7600515457894652,0.696569232599189,0.6043125794765848,0.5482824850672235
50,0.1765906910598278,0.20821904957294465,0.9326074016094208,0.9231988215446472,0.7550655835960058,0.7114512869218984,0.6040268406027459,0.5445380159125974
