epoch,train_loss,val_loss,train_pixel_acc,val_pixel_acc,train_mean_acc,val_mean_acc,train_miou,val_miou
20,0.10518969096243382,0.1298796120285988,0.9581891685724259,0.9506983709335327,0.8337264722647767,0.796354543864727,0.7178663455850136,0.6615689155831933
21,0.10462137803435326,0.12918391078710556,0.958356614112854,0.9508379292488098,0.8352228219062092,0.8008476187785467,0.7202163431250181,0.6583222071826458
22,0.10324866510927677,0.1282503616809845,0.9588870459794998,0.9509597492218017,0.8369997183978559,0.7820071786393723,0.7227445888410631,0.663947143064191
23,0.10268500506877899,0.12712056428194046,0.959091129899025,0.9514857530593872,0.8391996113831798,0.7938541462520757,0.7247776005029055,0.6650386062388617
24,0.10099340870976448,0.12724828690290452,0.9597755581140518,0.9516214179992676,0.8427251984799904,0.8040409845113754,0.7301729805992607,0.6605775315314532
25,0.0998125782608986,0.1276796767115593,0.9602223509550094,0.9515481281280518,0.8446317612007259,0.7871114350358644,0.7333127642298737,0.6681493413075803
26,0.09924489855766297,0.12803708225488664,0.9604063498973846,0.9519571900367737,0.8492410229953626,0.8042687137424949,0.7350719843897968,0.6635808473763366
27,0.09793800458312035,0.12684447735548018,0.9609018570184708,0.9522587847709656,0.8430094401910899,0.7898471534252165,0.7348017825124163,0.6722571781044827
28,0.09688485629856586,0.1253363674879074,0.9613218784332276,0.9525826930999756,0.8459844719804828,0.7926750837266445,0.7373765363280352,0.6721193589471901
29,0.09631288267672061,0.12637369960546493,0.961532199382782,0.952539143562317,0.8494183614477515,0.8070337732136249,0.7423685535105569,0.6678300002745042
30,0.09655700765550136,0.12659598290920257,0.9614202064275742,0.9525682401657104,0.8498789359008267,0.7910755765189728,0.7413115709484553,0.6721710502915086
31,0.0948571077734232,0.12783547937870027,0.9620598930120469,0.9525177621841431,0.8517439818878964,0.8020438916484517,0.7444613638396066,0.6698284849524498
32,0.09437705762684345,0.12588717073202133,0.962280142903328,0.9526636552810669,0.8555197134738165,0.7938099232812722,0.7483456126103802,0.6733181743820508
33,0.09360970392823219,0.12733963757753372,0.9625697726011276,0.9528300237655639,0.8534376288764172,0.8029062862694264,0.7471637954632752,0.6675056435509273
34,0.09363630592823029,0.12710399121046068,0.9625615549087524,0.9527679371833802,0.8553699268338582,0.808189979940653,0.7482922799605879,0.669954570539606
35,0.09313611961901187,0.12673772931098937,0.9627500754594803,0.9527693819999695,0.8557583078742027,0.8036229779322942,0.7500451214766748,0.668260261937976
36,0.09204398110508918,0.12538981914520264,0.9631785917282104,0.9531856155395508,0.8572029289354881,0.7995694466183584,0.7533405813636882,0.6720892321194212
37,0.09077704750001431,0.12588236927986146,0.9636603337526322,0.9531355953216553,0.8595965512221058,0.7968540084858736,0.7567591087302813,0.6717489046293
38,0.09069997742772103,0.12587039202451705,0.9636910772323608,0.9530722618103027,0.8623292822763325,0.7972885038455327,0.7564497159499054,0.675236474610865
39,0.09075247682631016,0.1260714915394783,0.9636355465650559,0.953629903793335,0.8622785096553461,0.8001588318062325,0.7570625767810271,0.6752994843324026
40,0.0899829675257206,0.1263506954908371,0.9639778566360474,0.9533112263679504,0.8578024172006796,0.7904865054289499,0.757792270228577,0.674515216673414
41,0.08999250516295433,0.12718426257371904,0.9639817517995835,0.9530739617347718,0.8572001132803657,0.7884139631688594,0.7563927389572686,0.6732822216503942
42,0.08955863259732723,0.12670051604509353,0.964160208106041,0.9534112668037414,0.8605576079959668,0.8012324727823337,0.7576331803932166,0.6739602327346802
43,0.08904087759554385,0.12519605457782745,0.9643211311101914,0.953296673297882,0.8614829458110036,0.7894945600132148,0.7594934822168823,0.675206663236022
44,0.08855901904404163,0.12850698143243788,0.9645283907651901,0.952465398311615,0.86346052998056,0.783829983199636,0.7620630600955336,0.6715020609243462
45,0.0882195894792676,0.12595197618007659,0.964661945104599,0.9537179398536683,0.8611794366190832,0.8007886060078941,0.761639822969834,0.6767460581939667
46,0.08750052511692047,0.12687767833471297,0.9649402403831482,0.9535488867759705,0.862516713819156,0.8002973381181558,0.7653577928120892,0.6751155198691413
47,0.08777648996561765,0.13051215350627898,0.9648064124584198,0.9517833542823791,0.8686391019821167,0.7860741236805915,0.7647726801782844,0.6719931759592146
48,0.08809201426804066,0.12675563752651214,0.9646803534030914,0.9522689437866211,0.8655204680934547,0.7851562062650921,0.7644266312755644,0.6747909050000211
49,0.08801642261445522,0.1254007574915886,0.964733744263649,0.9535783863067627,0.8587847085235021,0.7943973490099112,0.7609021006431428,0.6763455016693721
50,0.0868664625287056,0.12624730199575424,0.9651797860860825,0.9538453435897827,0.8647697421784202,0.8002801904579004,0.7675845051184298,0.6779661615689595
